0,1,2,3,4,5,6,7,8,9,predict,label
1.1930282e-06,3.0879073e-05,1.2010374e-06,0.99816054,2.9061142e-09,5.2487012e-05,1.806736e-07,0.0017487806,3.2113733e-06,1.4687126e-06,3,3
0.012974528,0.026112676,0.07629261,0.008448345,0.65746474,0.013536785,0.122303516,0.00276794,0.074995354,0.005103536,4,4
0.9921193,0.00021432247,3.362304e-05,0.000344649,1.4140441e-05,0.00020929621,0.0062336675,0.00039777922,0.00036885365,6.4373926e-05,0,0
1.02348165e-08,2.5433053e-10,8.378298e-07,1.007246e-06,1.0526323e-08,1.2174453e-07,8.726436e-11,2.0138946e-09,3.499661e-08,0.999998,9,9
0.043350518,0.7425118,0.012201051,0.005601238,0.000833839,0.009553085,0.0005881638,0.0006544475,0.0017559301,0.18294995,1,1
0.00062396977,1.5646207e-05,0.00025097228,4.404186e-05,0.9988703,1.9042947e-05,4.509497e-05,1.886329e-08,0.000109716355,2.122171e-05,4,4
0.022098571,0.36968273,0.25377762,0.020262476,0.008536805,0.0052621285,0.006226019,0.08033641,0.010256955,0.22356032,1,1
0.014377732,0.003157548,0.729093,0.09317512,0.004105415,0.046305664,0.029520705,0.014378301,0.05520338,0.010683089,2,2
1.35637475e-08,9.067636e-09,1.725823e-08,1.2215684e-06,0.99999857,2.6863725e-08,1.18562006e-07,1.5340779e-11,4.423666e-09,3.3886578e-09,4,4
2.522541e-05,0.9997713,9.1407754e-05,8.077806e-07,1.8165767e-05,5.8637042e-08,1.7721095e-07,9.1407754e-05,1.4615988e-06,1.0209569e-08,1,1
0.17363633,0.0016163262,0.0037756828,0.16613534,0.010748587,0.023665354,0.10277544,0.00022963395,0.25870866,0.25870866,8,8
0.000521451,0.00047342243,0.00033139705,0.00018520378,4.798607e-07,4.2983784e-06,0.00018351819,0.9982986,9.4236714e-07,6.739607e-07,7,7
1.2256761e-06,0.8965187,0.000131417,0.018958831,0.0015092912,0.081467584,0.00021366286,0.0005099917,0.0003674282,0.00032174622,1,1
0.00072075136,0.0009086226,0.0006799463,0.00046780222,0.0004350606,0.00040517276,0.0003567874,2.123517e-06,0.0001444009,0.9958794,9,9
4.2175414e-09,0.9999411,8.581843e-08,6.986064e-06,3.2098477e-08,3.0156318e-06,7.903001e-10,4.855148e-05,1.13600285e-08,2.1944054e-07,1,1
0.02231534,5.102798e-06,3.0208132e-05,1.6871527e-06,0.00033321485,1.12353975e-08,1.1011526e-05,5.6975756e-07,0.0049544876,0.9723484,9,9
0.0004670359,0.01818179,0.074487075,0.16255365,0.40296414,0.066497535,0.0021355757,0.14154848,0.054486245,0.07667852,4,8
2.1624755e-05,1.9306624e-06,7.204197e-05,1.13757815e-05,0.00024279156,0.0019087549,0.99751854,1.20865425e-05,0.0002029712,7.818102e-06,6,6
0.00013483828,6.5990826e-05,0.013788013,0.97479963,1.0521712e-05,0.00013923904,0.00012261546,0.0007606795,0.009734386,0.0004441111,3,3
0.015841598,0.012579119,0.087546624,0.036549754,0.30767605,0.3894472,0.030166775,0.07414132,0.0054304334,0.04062121,5,4
1.5440123e-13,1.0644311e-12,1.0,3.0029416e-11,8.870361e-13,2.439171e-16,1.835732e-18,1.4785523e-08,1.5040174e-12,2.9376252e-13,2,2
9.003562e-07,3.1248032e-06,7.115279e-06,2.6812324e-07,3.778368e-07,1.1128294e-09,7.027469e-08,0.9999882,3.7513733e-08,1.1982307e-09,7,7
0.00058258866,0.0018392024,0.0004779859,0.057847828,0.00012236262,0.0002089039,0.030824589,3.4439654e-05,0.90035623,0.0077058855,8,8
0.0011503743,0.004203943,0.15213056,0.0022366764,0.8327826,0.00073339225,0.0033123132,0.0009740868,0.001833861,0.0006420232,4,4
0.0040759216,0.18976167,0.012239369,0.035817258,0.0028088705,0.55855256,0.009189831,0.08603527,0.033015832,0.06850341,5,5
1.8005701e-05,0.9996031,8.311821e-05,5.9831556e-05,4.7208712e-05,5.0036782e-05,9.980546e-06,8.96464e-05,1.1093647e-05,2.7947573e-05,1,1
1.2425825e-05,0.03407191,0.0092428345,0.0007970553,0.00031483392,0.022811597,0.011376808,1.6332457e-05,0.9172516,0.0041045505,8,8
0.0014080969,0.0044236216,0.0787979,0.10432266,6.953508e-06,0.0054074996,0.0020349436,0.80138385,0.0005233805,0.0016911253,7,7
0.00064778957,0.0099674985,0.0018185561,0.003968429,0.3237443,0.054289836,0.5980691,0.0011508485,0.005970501,0.00037324225,6,4
0.00027296456,2.9571373e-07,0.0004254647,2.6061377e-07,0.9992874,1.23458355e-08,8.481419e-06,4.9661182e-08,1.4010226e-06,3.7703105e-06,4,4
0.012412471,0.006778866,0.21094151,0.05686665,0.64997166,0.02405296,0.00820892,0.012409272,0.007610404,0.010747232,4,4
0.04090791,0.0023573923,0.8646052,0.040116858,0.00031066366,0.0006174265,0.001618869,0.0466825,0.0020830268,0.00070003065,2,0
0.0005670407,0.9988405,1.9748231e-05,4.05339e-06,0.00028184484,3.903369e-05,1.5768586e-05,0.0001232519,3.9645056e-05,6.911788e-05,1,1
0.0803996,0.82691056,0.026277801,0.018964415,0.0021283522,0.0032599473,0.0139259575,0.009457201,0.013583491,0.005092609,1,1
7.533806e-05,5.0308136e-06,5.4695724e-05,0.0021009839,0.0006474322,0.00081046816,0.0017291107,1.8019404e-07,0.99454224,3.454093e-05,8,8
6.7101478e-06,0.0004250433,0.000661806,0.0044632093,0.00020633763,0.99019927,4.949907e-05,1.6903194e-05,0.0002136608,0.0037574403,5,5
1.0658271e-05,0.99866533,0.00011527653,0.00023389392,0.00035498748,0.00024250618,2.054602e-05,0.00024594343,7.924389e-05,3.153951e-05,1,1
0.0058618267,0.004986738,0.031778466,0.01060435,0.021365214,0.01974416,0.79288054,0.054107398,0.054107398,0.004563985,6,6
3.730799e-05,0.020212222,7.2326664e-05,3.503194e-05,0.0017970217,0.40432718,0.49406302,0.00023201028,0.005605054,0.07361881,5,6
0.0026190036,0.8399616,0.048859652,0.01432771,0.01865871,0.04361014,0.026352432,0.0022449507,0.002093051,0.0012728673,1,1
0.0040743044,0.015761344,0.013584557,0.034155093,9.44404e-05,0.0068725534,0.004372339,0.90853125,0.01016435,0.0023898436,7,7
2.566341e-06,0.99907374,0.00054906047,0.00017620601,1.9205276e-05,1.99062e-06,5.3600064e-07,0.00017334751,1.2329836e-07,3.1519908e-06,1,1
3.467549e-07,0.9999862,1.3107027e-06,1.2005228e-07,2.1004137e-06,1.6922014e-07,6.929875e-08,9.222407e-06,6.894174e-08,5.5206095e-07,1,1
6.619147e-05,0.0014580551,0.008815915,6.375693e-05,0.00017034405,0.00035136414,0.9867845,1.3426085e-05,0.0022666873,9.627749e-06,6,6
3.8089038e-07,0.009124151,1.6860342e-05,0.056835532,0.00012810579,0.933508,0.00011725327,3.155949e-05,0.00018379888,5.4359556e-05,5,5
0.00012871136,0.0004004622,0.99884003,3.137138e-05,1.55177e-05,1.2949292e-06,1.7950824e-05,0.0005327428,2.1059257e-05,1.087662e-05,2,2
0.06386393,0.15846555,0.07228199,0.09076548,0.047762763,0.16359368,0.25063762,0.018836485,0.07154951,0.062242925,5,9
1.1298582e-06,5.8527075e-05,3.821571e-05,0.0010410346,4.0596657e-05,0.99834025,0.0003077046,7.034617e-05,2.3988328e-05,7.8259865e-05,5,5
2.6505537e-08,0.99994206,1.513677e-07,2.103687e-06,5.39187e-05,9.009743e-07,1.5357971e-08,5.2918796e-07,1.6747511e-07,5.818478e-08,1,1
3.4505845e-07,1.0834205e-05,5.550496e-07,0.98574394,1.7502636e-08,0.013484319,0.00012736148,1.5498508e-06,0.00063098554,2.242527e-08,3,3
6.783609e-06,1.6542117e-05,5.4378263e-05,0.00044899393,0.0011044797,4.919856e-06,5.2499992e-05,0.9982998,7.329848e-07,1.096185e-05,7,7
6.8308674e-09,8.426674e-07,5.144019e-07,0.0108613055,1.1568178e-07,5.7002103e-06,7.496516e-06,2.476332e-07,0.9891237,5.018086e-09,8,8
0.10237868,0.5179036,0.14441721,0.0043154457,0.011749105,0.028087838,0.13237616,0.045864202,0.011595624,0.0013120867,2,7
0.0011745365,0.17948858,0.724288,0.022921558,0.06658853,0.0011886479,0.0003077475,0.0021620325,0.00056749524,0.0013128951,2,4
3.7396152e-08,0.999731,3.0639672e-08,1.5639889e-06,6.13148e-08,2.6283694e-06,3.8152493e-08,0.00026455655,7.094053e-08,1.5776765e-08,1,1
0.008655524,0.0089055225,0.0038593968,0.0006299515,0.00075930834,0.0089055225,0.0012711353,3.8265316e-05,0.002784655,0.9641907,9,9
0.20012428,0.083297886,0.0017448183,0.00058707036,0.26566353,0.0036209961,0.2874801,0.13406754,0.019460537,0.0039532282,4,1
0.1991623,0.0139652705,0.0005405233,0.0006220688,0.001073467,0.0058675716,0.7545818,0.00089364214,0.022718491,0.00057487754,6,6
0.0020262843,0.0003521539,0.028255092,0.0350219,0.002143767,0.052200884,0.010806866,0.0046564424,0.8609377,0.0035988716,8,8
1.4723389e-09,1.8205754e-05,3.9717304e-07,0.9981675,6.235539e-07,0.0017354451,1.5212281e-08,6.8697125e-05,8.55977e-06,4.257921e-07,3,3
0.99919623,1.7735056e-05,7.780533e-08,5.259878e-07,5.270178e-08,1.17989885e-08,0.00077596074,3.5291819e-06,2.2640766e-06,3.7409636e-06,0,0
2.8921301e-12,7.8500176e-07,1.2018804e-10,0.9993699,1.7407507e-08,0.0006293519,2.3686465e-12,5.4923103e-08,6.677075e-09,4.1186357e-09,3,3
0.012162328,0.010601711,0.00059878774,0.12583825,0.025221452,0.3939936,0.39802238,0.01331786,0.018206507,0.0020372039,5,5
0.09114075,0.3761133,0.08431466,0.0116473185,0.013966133,0.0087433485,0.016936028,0.09114075,0.016978377,0.28901938,9,9
0.00025660038,4.275329e-06,1.3952744e-06,1.6011636e-05,1.9809384e-05,4.1075873e-05,0.99043536,3.9578094e-08,0.009217044,8.350978e-06,6,6
0.0012209408,0.057949275,0.055795614,0.03452874,0.8326424,0.0048183664,0.0009467273,0.00148431,0.0017739995,0.008839677,4,4
1.0259621e-08,9.541102e-07,2.7882693e-06,2.8419223e-09,0.9999963,3.5702147e-10,1.785465e-09,3.8932583e-13,6.057996e-10,2.5426088e-09,4,4
6.66062e-05,4.1981493e-05,1.8356251e-06,0.0006425876,4.85813e-06,0.99194324,0.0069299727,1.4517107e-05,0.00026629804,8.8101486e-05,5,5
0.00033251476,0.95874286,0.005439016,0.0026168383,1.2449455e-05,0.0011655709,7.6278375e-05,0.031295132,0.00017393699,0.00014535018,1,1
1.1662673e-06,1.1001063e-05,0.9757987,0.00020428517,3.2619314e-06,3.1751316e-07,5.3708245e-06,0.023717953,8.254635e-06,0.00024967606,2,2
0.002230322,8.2259085e-06,0.0002833336,0.00045769018,3.304505e-05,0.0026069724,0.9864265,0.00012747812,0.007814326,1.2189612e-05,6,6
9.350586e-06,0.0012957347,0.00029386667,5.855983e-05,5.9706817e-06,4.74113e-07,5.6120557e-06,0.9983181,2.6004548e-06,9.779295e-06,7,7
1.01688284e-08,0.99844044,2.0595012e-06,3.011395e-05,0.0015038714,2.0602114e-05,1.7063284e-06,3.6854775e-07,6.144581e-07,1.9521711e-07,1,1
2.192569e-05,0.33304673,0.0042522415,0.016742775,0.47980592,0.14521119,0.015663845,0.0051519023,3.6209807e-05,6.722969e-05,4,6
0.00022779815,0.9979194,5.0577153e-05,9.34662e-06,0.00084674987,4.976511e-05,0.00016635993,0.00030593312,4.3737287e-05,0.0003805225,1,1
5.2350486e-05,0.062766954,0.003423079,0.7048023,0.0021183675,0.13196553,0.06452152,1.3848412e-06,0.030332847,1.5691985e-05,3,1
0.00652637,0.28795812,0.0019823224,0.010942607,0.0007003312,0.6026289,0.074823685,0.006769706,0.005422933,0.0022450192,5,1
1.3528411e-05,3.7441675e-06,0.99846435,4.6024827e-05,5.087078e-06,3.1470743e-06,8.8644725e-07,1.9580353e-05,3.9315064e-06,0.0014399113,2,2
3.025182e-08,0.0009717504,8.9490415e-09,1.603378e-07,0.9990275,2.9689057e-08,2.9282242e-07,1.7150316e-09,2.2674828e-07,1.0706208e-08,4,4
0.11510992,0.19761227,0.01850564,0.06849018,0.13148363,0.029291049,0.06410337,0.015875068,0.17088254,0.18864638,2,0
0.0020130025,0.014017846,0.79216707,0.112170085,0.008016141,0.053108048,0.0017789073,0.0020919302,0.006926712,0.007710232,2,4
8.964122e-06,0.012654744,0.0010687872,0.35380912,0.004367425,0.60193324,0.018903613,0.001157109,0.0059276246,0.00016943715,5,3
2.6043592e-08,0.9999573,1.6868984e-05,1.377172e-06,2.3154507e-06,1.5888094e-08,9.886763e-10,2.2112705e-05,6.7037718e-09,3.8654587e-08,1,1
3.628085e-05,0.18294767,0.013418752,0.4661047,0.00085215375,0.14351149,0.011979924,0.0017890166,0.09606389,0.08329614,3,8
9.532967e-07,0.9990018,5.5558925e-05,1.0570692e-05,0.0008365687,1.9214041e-05,1.2610626e-05,5.990781e-06,2.3252584e-05,3.3539105e-05,1,1
1.6742982e-07,7.2985276e-05,0.9997621,9.9119916e-08,1.9647964e-06,3.8007774e-11,5.7411523e-08,0.00016264815,2.1297376e-08,3.125971e-10,2,2
0.0025313084,0.2325393,0.61911285,0.006164407,0.0024965992,0.084323294,0.005735599,0.03498734,0.0016197353,0.01048962,1,2
0.00096429954,0.00012044007,0.9570359,0.0096843485,2.4209356e-05,0.007433165,0.000119775934,0.00094434695,0.0032009091,0.020472668,2,2
0.003115722,0.002070551,0.009541044,0.006462449,0.01892733,0.14333159,0.6714545,0.067242436,0.06717854,0.0106757805,6,6
3.1367623e-08,3.920873e-07,7.5517e-09,4.559345e-05,5.3970727e-08,0.99994195,1.4274127e-06,5.4786883e-06,1.0273025e-06,4.074554e-06,5,5
0.018844344,0.73277295,0.0010723671,0.012828147,0.000158026,0.0004936761,0.0011755294,0.22954065,0.0010838613,0.0020305207,1,1
3.3788214e-07,0.9999974,6.5913447e-10,1.0869519e-07,2.1088997e-06,2.9032607e-09,4.177748e-08,2.1342773e-08,4.6887273e-08,8.4251575e-09,1,1
1.5068807e-05,0.023724828,5.3335596e-05,0.014570124,5.1159168e-05,0.9578944,0.0015342643,4.054924e-05,0.00015822554,0.0019580768,5,3
7.923174e-05,0.99908745,0.00025059606,0.00010844349,4.5858564e-05,2.3586432e-05,1.7272027e-05,0.00021261403,1.5916776e-05,0.00015907252,1,1
7.7925876e-07,3.852478e-07,0.9995229,7.99971e-06,1.2441291e-06,1.8441472e-10,3.4396428e-09,0.0004197759,4.4934455e-05,2.0700581e-06,2,2
3.6317233e-06,1.5077369e-05,1.0510333e-05,0.000265602,2.8302882e-06,0.00016347712,0.00072960625,1.4124401e-08,0.9988079,1.2758253e-06,8,8
0.003358213,0.9686557,0.014393786,0.004311665,0.0016961027,0.0018565226,0.00018882735,0.0018645443,0.0015494308,0.002125092,1,1
1.2666221e-07,5.069894e-06,2.5236305e-08,0.00013712136,1.9453154e-07,0.99345785,0.0063828197,8.085644e-06,2.8907837e-06,5.852288e-06,5,5
8.829087e-08,0.00020929723,0.99953747,1.9922145e-06,5.3536464e-06,1.2203711e-07,0.00020929723,3.3461474e-05,4.7814837e-07,2.3335415e-06,2,2
0.00014223217,0.99201316,0.0050025205,0.00020256528,0.0009645103,0.00024440285,0.0004182839,0.00035004062,0.00044592784,0.00021627115,1,1
0.005707621,0.11549793,0.00050922536,0.007461729,0.7093407,0.0447467,0.066793464,0.04572192,0.0033752036,0.0008455299,4,4
0.0020871158,1.18379385e-05,6.6388704e-05,0.0046574846,6.819657e-06,0.00085548434,0.029059416,8.0718255e-06,0.9619181,0.0013292856,8,8
1.7366688e-08,5.7203568e-08,0.99999,2.0990722e-06,5.8791296e-09,1.952931e-09,1.08205125e-08,9.4835724e-07,6.7030933e-06,2.1931693e-07,2,2
1.5337653e-07,0.006040724,5.526958e-05,0.004887141,0.00047485024,0.0008957759,4.556697e-06,0.9876181,1.3144175e-05,1.034069e-05,7,7
2.3761584e-06,2.9332446e-07,1.1320245e-05,0.00028064902,1.074565e-05,0.9992526,2.4003934e-05,3.8711372e-05,7.2981447e-06,0.0003719538,5,5
1.6065049e-05,3.419466e-05,2.114674e-06,1.2240623e-05,0.000108032335,0.0009430556,4.829335e-05,1.2932613e-06,7.893668e-05,0.9987558,9,9
0.0015376311,5.901105e-09,7.769916e-09,4.1919397e-05,8.248249e-08,0.0046037193,0.28184,1.6073137e-09,0.7119668,9.85027e-06,6,6
3.6191076e-07,1.3379161e-05,0.99879056,5.4213568e-05,0.00010471717,1.8353045e-07,0.00035323208,1.2564949e-07,2.1838152e-06,0.0006810549,2,2
0.003592697,0.011916347,0.6778854,0.17458573,0.020879721,0.0054352707,0.0020057047,0.0043774685,0.040401157,0.058920506,2,2
0.008598225,0.9868911,1.4584225e-05,0.00013849986,0.0032767225,0.00040363515,0.00018296267,1.7283359e-05,0.00014609554,0.00033080092,1,1
0.015695287,0.23262896,0.035945073,0.2729201,0.034410786,0.2928374,0.004160773,0.05089053,0.03519508,0.025316037,3,3
0.001984473,6.171927e-05,1.9442234e-07,7.800146e-06,1.1808224e-05,5.087018e-05,1.5206197e-07,1.8259796e-07,7.861852e-07,0.99788195,9,9
1.5313946e-05,0.00016256535,0.00057807495,0.43728533,4.954198e-06,0.52583325,0.0004350717,0.013363705,0.0014055503,0.02091626,3,3
0.9939418,3.77316e-05,0.002192709,0.001683334,3.1041134e-05,2.808117e-05,0.00019625374,5.51775e-05,0.00023760682,0.0015963598,0,0
0.3757974,0.21945503,0.04121737,0.027157418,0.010743994,0.043797676,0.044653248,0.058481626,0.02998642,0.1487098,0,1
0.12813744,0.039768305,0.038259916,0.015434488,0.01986339,0.07969565,0.35914823,0.009584687,0.29844365,0.011664282,6,6
0.06876787,5.1463503e-06,0.0049849874,0.0008897806,0.00021136015,0.0037572326,0.0014331278,0.019969752,0.021581015,0.8783998,9,9
1.0460539e-05,0.9983512,1.548033e-05,9.896782e-05,0.00043316174,9.5440926e-05,1.0512874e-05,0.00097069767,1.1413647e-06,1.2952235e-05,1,1
0.9662478,0.009084297,2.7087665e-06,0.00069224526,5.438236e-06,0.0002405767,5.502133e-05,1.0569214e-07,0.023671046,7.625016e-07,0,1
0.0010730994,0.64323246,0.0048345253,0.0006595773,9.321369e-05,0.0021781502,0.0002292617,0.3468958,0.0006593933,0.0001444077,1,1
0.8544089,0.018254751,0.02384038,0.005021491,0.036857884,0.0030956874,0.01399184,0.0013267619,0.01046375,0.03273853,0,0
1.9142667e-10,3.4434973e-09,3.5493667e-08,2.7180892e-08,1.1363696e-14,5.1356003e-10,3.3559072e-11,1.0,9.4840805e-15,2.8548997e-10,7,7
0.020146511,0.7671133,0.00022291836,0.0018147391,0.013279649,0.037324548,0.13774514,0.00077051343,0.011517415,0.010065269,1,4
0.0025803875,0.005757384,0.9113759,0.015003873,0.0053318366,0.003537188,0.00090334006,0.008727024,0.0018258815,0.04495721,2,2
2.144098e-05,1.2058906e-05,0.00023349273,1.0596071e-05,0.0003444563,3.4196073e-06,1.0153812e-07,1.82418e-08,6.169486e-06,0.99936825,9,9
3.467871e-05,3.2590968e-05,0.997687,0.00024526517,0.00014456797,3.322784e-05,6.134527e-06,0.0017494987,1.7420738e-06,6.528493e-05,2,2
0.006984046,0.0008781038,4.0418512e-05,0.0012636882,0.00021473512,0.14933471,0.83802,3.1316995e-05,0.0021632512,0.0010696785,6,6
0.042700667,0.014190868,0.50015897,0.00997485,0.00094913394,0.0074750027,0.003939063,0.0028904993,0.020292528,0.39742833,2,2
0.00197982,0.71415526,0.0145951845,0.009283983,0.04932851,0.05906863,0.10495212,0.011861007,0.025129754,0.00964574,1,1
2.2086844e-05,0.99397594,6.554259e-05,2.8690222e-06,0.0024916863,0.0029465014,6.966295e-05,0.00037270025,7.035923e-06,4.588348e-05,1,1
0.0013254003,0.33842582,0.3549605,0.09153365,0.07825685,0.08619704,0.0078944005,0.019035308,0.012233682,0.010137454,1,2
0.00012986647,0.0024561817,0.19853586,0.0027871497,4.581591e-06,1.3157731e-05,3.295422e-05,0.79562163,2.406574e-05,0.00039454186,7,7
4.4488677e-11,0.99150133,2.030503e-06,5.1696116e-08,0.008475408,7.5320204e-06,1.2868041e-05,6.407788e-07,1.5581456e-07,3.2231349e-09,1,1
0.0010382053,9.860969e-08,5.055067e-07,6.083525e-07,6.354955e-05,1.0745415e-05,8.375183e-09,1.1467067e-06,8.816812e-06,0.9988763,9,9
0.102149814,0.04404379,0.022828152,0.034095734,0.006515961,0.41179255,0.20399725,0.05115512,0.04762218,0.075799376,5,6
2.248266e-11,5.8925274e-11,1.4541647e-10,2.4308058e-06,0.9999975,8.359295e-08,8.913992e-10,1.3198439e-14,2.1704071e-08,3.0694038e-09,4,4
0.001348364,0.0013030611,0.050714973,0.028982153,0.0036057916,0.13375789,0.014449548,0.000118130054,0.043570425,0.7221497,9,9
1.372692e-06,1.0105456e-05,4.0571226e-06,6.303718e-07,1.9133289e-07,4.0886032e-08,2.4414226e-07,0.99998343,2.4230746e-11,1.2341504e-08,7,7
9.004054e-06,0.03944069,0.90625715,0.004153421,0.0022143784,0.035831347,0.0012245303,0.00018980814,0.0032982659,0.007381321,2,2
2.9011308e-06,1.0661184e-05,0.9987601,5.5132336e-06,6.3030993e-06,0.0005930643,2.1995058e-06,9.879985e-06,1.6371072e-05,0.0005930643,2,2
0.0058836956,0.084218726,0.020802466,0.8269219,0.018178375,0.022573544,0.003375318,0.004796352,0.0032287992,0.010020909,3,1
0.05599258,0.021438047,0.045802906,0.0021295222,0.0065538404,0.00024597993,0.00045022045,0.8656055,0.000251751,0.001529558,7,7
0.4647026,0.07699875,3.8260944e-07,0.00015088604,0.002656851,2.3126571e-05,0.40918025,0.0004336708,0.0054843663,0.040369026,0,0
1.4475232e-08,2.550665e-07,1.4763794e-05,2.5135943e-10,5.472278e-09,3.8626003e-13,1.5727616e-12,0.999985,1.3031547e-11,6.7201e-13,7,7
5.4122815e-08,0.99999416,6.3847995e-07,3.559732e-08,3.0458708e-07,3.3399765e-06,6.207671e-07,4.4977034e-07,2.0874575e-07,1.1976131e-07,1,1
0.0017354155,0.87611276,0.021495517,0.009640315,0.0017001567,0.005860805,0.036572482,0.03860801,0.0027480908,0.0055263983,1,1
0.0001541092,0.016357902,0.022547238,0.000495577,6.886803e-05,0.0010471029,0.00025765153,0.9589963,4.635298e-05,2.8959466e-05,7,7
0.03313593,0.035465173,0.057792332,0.0005818479,5.704837e-07,0.057792332,0.000616076,0.81192285,0.002536018,0.00015687922,7,7
0.0039477507,0.0056630303,0.0069187195,0.02466248,0.034265984,0.023588423,0.485259,0.2208623,0.097416155,0.097416155,6,0
7.2138455e-11,5.4958316e-10,3.6253766e-08,2.630365e-05,1.0984522e-09,0.99995255,2.9540263e-06,1.7491706e-05,3.9465107e-07,2.7332408e-07,5,5
0.0004207602,0.48267892,0.00079689466,0.0002714221,0.48267892,0.006695899,0.0012952083,0.0044639413,0.016834078,0.0038639156,1,1
5.2280333e-12,6.1968018e-12,1.0,8.241667e-09,1.7169923e-13,2.6161426e-14,2.7920972e-14,1.3218747e-11,4.958891e-09,7.612749e-13,2,2
0.0017909775,0.0053786566,0.011137217,0.0029147067,0.92492324,0.03285794,0.014842084,0.0055826786,0.00027690924,0.00029552946,4,4
0.0003150588,3.3687887e-05,0.43399742,0.008963618,0.004814836,0.43399742,0.11226166,0.004997314,0.00020474852,0.00041421878,5,5
4.0884524e-06,0.9983619,0.0014118137,2.4953784e-05,5.1025865e-05,4.7902515e-05,2.0123136e-06,2.7857372e-05,7.4425766e-06,6.1010065e-05,1,1
6.5990895e-07,0.0055586053,0.005810764,0.9864202,8.494524e-05,0.00061882165,1.9305376e-06,0.0006069744,0.00038478075,0.0005123167,3,3
2.2954433e-07,2.1310061e-08,0.9999988,7.7142766e-07,1.0375828e-09,2.044177e-11,1.2186363e-10,1.029099e-07,1.6569935e-09,2.8086497e-08,2,2
3.1469915e-06,6.7078026e-06,0.00011959257,0.00016687013,0.9907636,0.008873354,6.039729e-05,1.3495209e-07,1.1663908e-06,4.9273235e-06,4,4
1.1464045e-05,1.2114774e-05,0.9985954,0.00035253013,7.4783875e-06,2.3055507e-06,1.2301683e-05,6.763784e-05,0.0009278866,1.0865311e-05,2,2
2.9370894e-05,0.9888809,0.004957575,6.871158e-05,0.002436589,0.00020349544,0.00015337132,0.0008308605,0.0023130646,0.0001261752,1,1
0.03319889,0.008772975,0.029841652,0.020439135,0.015640996,0.3455238,0.4919115,0.011937757,0.036000185,0.0067330846,6,0
0.100318685,0.57141006,0.005629075,0.010946021,0.016206704,0.008719014,0.16598797,0.105256625,0.011345561,0.00418029,1,1
6.2139954e-08,0.9999038,5.561044e-06,1.17445275e-07,2.4245186e-05,8.136422e-08,1.1053927e-06,6.397577e-05,2.1343546e-08,8.8412605e-07,1,1
0.0007459626,0.0053011384,0.0017649384,0.95597565,0.002276835,0.03188318,3.8944214e-05,0.0008465715,0.00032499185,0.000841748,3,5
0.01674737,0.0021570874,0.022552101,0.0161715,0.0060902024,0.013703139,0.0067281215,0.00016921294,0.5094153,0.40626597,8,9
1.0750567e-05,4.027566e-06,0.57488,0.031912163,0.00037978368,0.00089026074,3.6951624e-06,1.8607087e-05,0.041555114,0.35034552,2,2
